mep_id,full_name,last_name,first_name,country,country_name,ep_party_group,ep_party_group_full,national_party,vote,vote_numeric,vote_date
5713,Schaldemose,Schaldemose,Christel,DK,Denmark,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7650,Scheuring-Wielgus,Scheuring-Wielgus,Joanna,PL,Poland,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7059,Schieder,Schieder,Andreas,AT,Austria,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7560,Serrano Sierra,Serrano Sierra,Rosa,ES,Spain,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7065,Sidl,Sidl,Günther,AT,Austria,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
6093,Sippel,Sippel,Birgit,DE,Germany,S&D,Progressive Alliance of Socialists and Democrats,,against,-1,2024-11-27
7667,Strada,Strada,Cecilia,IT,Italy,S&D,Progressive Alliance of Socialists and Democrats,,against,-1,2024-11-27
7110,Sánchez Amor,Sánchez Amor,Nacho,ES,Spain,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7722,Tarquinio,Tarquinio,Marco,IT,Italy,S&D,Progressive Alliance of Socialists and Democrats,,against,-1,2024-11-27
7636,Tavares,Tavares,Carla,PT,Portugal,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7612,Temido,Temido,Marta,PT,Portugal,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
6983,Tinagli,Tinagli,Irene,IT,Italy,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7442,Tobback,Tobback,Bruno,BE,Belgium,S&D,Progressive Alliance of Socialists and Democrats,,abstain,0,2024-11-27
7717,Topo,Topo,Raffaele,IT,Italy,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7195,Ušakovs,Ušakovs,Nils,LV,Latvia,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
4990,Van Brempt,Van Brempt,Kathleen,BE,Belgium,S&D,Progressive Alliance of Socialists and Democrats,,abstain,0,2024-11-27
7760,Vešligaj,Vešligaj,Marko,HR,Croatia,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
5675,Vigenin,Vigenin,Kristian,BG,Bulgaria,S&D,Progressive Alliance of Socialists and Democrats,,against,-1,2024-11-27
7251,Vind,Vind,Marianne,DK,Denmark,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7249,Wolters,Wolters,Lara,NL,Netherlands,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
6735,Wölken,Wölken,Tiemo,DE,Germany,S&D,Progressive Alliance of Socialists and Democrats,,abstain,0,2024-11-27
7672,Zan,Zan,Alessandro,IT,Italy,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
5537,Zingaretti,Zingaretti,Nicola,IT,Italy,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7729,Ó Ríordáin,Ó Ríordáin,Aodhán,IE,Ireland,S&D,Progressive Alliance of Socialists and Democrats,,against,-1,2024-11-27
7651,Śmiszek,Śmiszek,Krzysztof,PL,Poland,S&D,Progressive Alliance of Socialists and Democrats,,for,1,2024-11-27
7368,Andersson,Andersson,Li,FI,Finland,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7707,Antoci,Antoci,Giuseppe,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7089,Arvanitis,Arvanitis,Konstantinos,EL,Greece,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6926,Aubry,Aubry,Manon,FR,France,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7072,Barrena Arza,Barrena Arza,Pernando,ES,Spain,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6873,Botenga,Botenga,Marc,BE,Belgium,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6595,Boylan,Boylan,Lynn,IE,Ireland,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6964,Carême,Carême,Damien,FR,France,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6922,Chaibi,Chaibi,Leila,FR,France,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7585,Clausen,Clausen,Per,DK,Denmark,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7721,Della Valle,Della Valle,Danilo,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6865,Demirel,Demirel,Özlem,DE,Germany,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7516,Everding,Everding,Sebastian,DE,Germany,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7388,Farantouris,Farantouris,Nikolas,EL,Greece,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6597,Flanagan,Flanagan,Luke Ming,IE,Ireland,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7471,Fourreau,Fourreau,Emma,FR,France,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7741,Funchion,Funchion,Kathleen,IE,Ireland,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7180,Furore,Furore,Mario,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7574,Galán,Galán,Estrella,ES,Spain,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7658,Gedin,Gedin,Hanna,SE,Sweden,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6815,Georgiou,Georgiou,Giorgos,CY,Cyprus,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7470,Hassan,Hassan,Rima,FR,France,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7447,Kennes,Kennes,Rudi,BE,Belgium,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7087,Kountoura,Kountoura,Elena,EL,Greece,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6369,Kyllönen,Kyllönen,Merja,FI,Finland,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7695,Lucano,Lucano,Mimmo,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7628,Martins,Martins,Catarina,PT,Portugal,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7303,Mesure,Mesure,Marina,FR,France,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7567,Montero,Montero,Irene,ES,Spain,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7709,Morace,Morace,Carolina,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7649,Oliveira,Oliveira,João,PT,Portugal,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6250,Omarjee,Omarjee,Younous,FR,France,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7703,Palmisano,Palmisano,Valentina,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7692,Pedulla',Pedulla',Gaetano,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7469,Saeidi,Saeidi,Arash,FR,France,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7693,Salis,Salis,Ilaria,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7378,Saramo,Saramo,Jussi,FI,Finland,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6758,Schirdewan,Schirdewan,Martin,DE,Germany,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7571,Serra Sánchez,Serra Sánchez,Isabel,ES,Spain,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
4586,Sjöstedt,Sjöstedt,Jonas,SE,Sweden,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7468,Smith,Smith,Anthony,FR,France,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6447,Tamburrano,Tamburrano,Dario,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
7701,Tridico,Tridico,Pasquale,IT,Italy,The Left,The Left in the European Parliament - GUE/NGL,,against,-1,2024-11-27
6845,Andresen,Andresen,Rasmus,DE,Germany,Verts/ALE,Verts/ALE,,abstain,0,2024-11-27
7577,Asens Llodrà,Asens Llodrà,Jaume,ES,Spain,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
6846,Bloss,Bloss,Michael,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6837,Boeselager,Boeselager,Damian,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7555,Bosanac,Bosanac,Gordan,HR,Croatia,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
6867,Bricmont,Bricmont,Saskia,BE,Belgium,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
7473,Camara,Camara,Mélissa,FR,France,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
6847,Cavazzini,Cavazzini,Anna,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6897,Cormand,Cormand,David,FR,France,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
5899,Eickhout,Eickhout,Bas,NL,Netherlands,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6851,Freund,Freund,Daniel,DE,Germany,Verts/ALE,Verts/ALE,,abstain,0,2024-11-27
6853,Geese,Geese,Alexandra,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6942,Gregorová,Gregorová,Markéta,CZ,Czechia,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6797,Holmgren,Holmgren,Pär,SE,Sweden,Verts/ALE,Verts/ALE,,abstain,0,2024-11-27
5926,Häusling,Häusling,Martin,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6795,Kuhnke,Kuhnke,Alice,SE,Sweden,Verts/ALE,Verts/ALE,,abstain,0,2024-11-27
6857,Lagodinsky,Lagodinsky,Sergey,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6858,Langensiepen,Langensiepen,Katrin,DE,Germany,Verts/ALE,Verts/ALE,,abstain,0,2024-11-27
5862,Lövin,Lövin,Isabella,SE,Sweden,Verts/ALE,Verts/ALE,,abstain,0,2024-11-27
7700,Marino,Marino,Ignazio Roberto,IT,Italy,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
6859,Marquardt,Marquardt,Erik,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7578,Marzà Ibáñez,Marzà Ibáñez,Vicent,ES,Spain,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
7281,Matthieu,Matthieu,Sara,BE,Belgium,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
6776,Metz,Metz,Tilly,LU,Luxembourg,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
6251,Miranda Paz,Miranda Paz,Ana,ES,Spain,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
6861,Neumann,Neumann,Hannah,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7187,Niinistö,Niinistö,Ville,FI,Finland,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7607,Nordqvist,Nordqvist,Rasmus,DK,Denmark,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7375,Ohisalo,Ohisalo,Maria,FI,Finland,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
4260,Orlando,Orlando,Leoluca,IT,Italy,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
6863,Paulus,Paulus,Jutta,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6963,Peter-Hansen,Peter-Hansen,Kira Marie,DK,Denmark,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7383,Prebilič,Prebilič,Vladimir,SI,Slovenia,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6529,Reintke,Reintke,Terry,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7217,Riba i Giner,Riba i Giner,Diana,ES,Spain,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
7519,Riehl,Riehl,Nela,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6893,Satouri,Satouri,Mounir,FR,France,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
7475,Sbai,Sbai,Majdouline,FR,France,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
7394,Schilling,Schilling,Lena,AT,Austria,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
7708,Scuderi,Scuderi,Benedetta,IT,Italy,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
7379,Sinkevičius,Sinkevičius,Virginijus,LT,Lithuania,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7474,Staķis,Staķis,Mārtiņš,LV,Latvia,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7156,Strik,Strik,Tineke,NL,Netherlands,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7548,Strolenberg,Strolenberg,Anna,NL,Netherlands,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7603,Søvndal,Søvndal,Villy,DK,Denmark,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7520,Tegethoff,Tegethoff,Kai,DE,Germany,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6894,Toussaint,Toussaint,Marie,FR,France,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
7535,Van Lanschot,Van Lanschot,Reinier,NL,Netherlands,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7237,Van Sparrentak,Van Sparrentak,Kim,NL,Netherlands,Verts/ALE,Verts/ALE,,for,1,2024-11-27
7744,Vieira,Vieira,Catarina,NL,Netherlands,Verts/ALE,Verts/ALE,,for,1,2024-11-27
6757,Waitz,Waitz,Thomas,AT,Austria,Verts/ALE,Verts/ALE,,against,-1,2024-11-27
7055,Ştefănuță,Ștefănuță,Nicolae,RO,Romania,Verts/ALE,Verts/ALE,,for,1,2024-11-27
